Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Application mode_1,Application mode_5,Application mode_7,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_infrequent_sklearn,Course_Advertising and Marketing Management,Course_Agronomy,Course_Animation and Multimedia Design,Course_Basic Education,Course_Communication Design,Course_Equinculture,Course_Informatics Engineering,Course_Journalism and Communication,Course_Management,Course_Management (evening attendance),Course_Nursing,Course_Oral Hygiene,Course_Social Service,Course_Social Service (evening attendance),Course_Tourism,Course_Veterinary Nursing,Course_infrequent_sklearn,Mother's occupation_0,Mother's occupation_1,Mother's occupation_2,Mother's occupation_3,Mother's occupation_4,Mother's occupation_5,Mother's occupation_6,Mother's occupation_7,Mother's occupation_8,Mother's occupation_9,Mother's occupation_90,Mother's occupation_99,Mother's occupation_191,Mother's occupation_infrequent_sklearn,Father's occupation_0,Father's occupation_1,Father's occupation_2,Father's occupation_3,Father's occupation_4,Father's occupation_5,Father's occupation_6,Father's occupation_7,Father's occupation_8,Father's occupation_9,Father's occupation_10,Father's occupation_90,Father's occupation_99,Father's occupation_193,Father's occupation_infrequent_sklearn,Tuition fees up to date_0,Tuition fees up to date_1,Scholarship holder_0,Scholarship holder_1,Application order,Mother's qualification,Father's qualification
-1.1875764540952294,-1.007957373653714,-0.5632387911421526,-0.3054548799718479,0.21493483361179738,-0.10425023190741932,1.240154280629109,-0.14952668468990538,0.020198638883412744,0.8806038772453009,-1.1055787629406628,0.3608534773010228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.8051509748803273,-0.7068678911198464,-0.30094494525070214,-0.06973642811393903,0.1805514940216093,-0.554728340235084,-0.7705688892925117,0.18182894281014178,0.49440231070315505,-1.4956932634900943,0.9693728503166554,0.15475574890796223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,12
0.5715807502933201,0.11237558461184084,-0.6943857140878779,-0.06973642811393903,0.573295190490534,0.79670598474791,-0.016547700571903894,1.1758958253102831,0.6104700675387642,-0.8167512232799813,-1.4633290410884765,-1.3537042206072043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,12,23
2.254252858838889,1.1136731660616812,-0.30094494525070214,-1.9554840429772098,-2.191898937701376,-2.807118881873407,-2.0272708704935245,-1.474949194690094,-1.96633025657767,0.42797585043855857,1.756423462241845,-0.7310259773771065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,21,22
-0.9581211665662881,-0.6858616481523674,-0.6943857140878779,0.4017004756018787,-0.01101282655229636,-0.10425023190741932,0.23479269566829872,0.18182894281014178,0.37905547161186615,0.42797585043855857,1.756423462241845,-0.7310259773771065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,21,22
0.036185079392457235,-0.5038075424342141,-0.5632387911421526,0.4017004756018787,0.1805514940216093,-0.10425023190741932,0.737473488148704,0.5131845703101889,0.24448415933869616,-0.8167512232799813,-1.4633290410884765,-1.3537042206072043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,12,0
0.04383358897675484,-0.48280129946673517,1.9285527448266266,-0.06973642811393903,-2.191898937701376,-0.10425023190741932,0.4861330919085013,-1.474949194690094,-1.96633025657767,1.748140928624889,-0.6762784291632865,-0.38899144940564434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,21,22
0.9540062295082222,1.0226461132026041,-0.6943857140878779,-0.06973642811393903,0.5021216775388443,0.79670598474791,-0.016547700571903894,1.1758958253102831,0.5441456350612731,-0.8167512232799813,-1.4633290410884765,-1.3537042206072043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,12,22
-0.9581211665662881,-0.7978949439789225,-0.6943857140878779,-0.06973642811393903,-0.060131883109707886,-0.554728340235084,0.737473488148704,-0.48088231218995253,0.12089826031231553,-0.2886851920054489,0.11077218276190297,0.77743399213806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,12,12
-1.111091358252249,-1.0639740215669915,-0.6943857140878779,0.8731373793176964,0.21493483361179738,-0.10425023190741932,0.9888138843889065,-1.1435935671900468,0.34060652524810336,0.31481884373687347,-0.5331783179041611,0.7993592823926409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,22,22
0.04383358897675484,-0.6228429192499295,-0.43209186819642736,-0.5411733318297568,0.21493483361179738,-0.10425023190741932,0.9888138843889065,0.18182894281014178,0.7250959888857322,-0.2886851920054489,0.11077218276190297,0.77743399213806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,12,0
-0.19327020813648402,-0.19571597891118714,-0.6943857140878779,-0.5411733318297568,0.7306849274646202,-0.10425023190741932,-0.2678880968121065,0.5131845703101889,0.6152418564178384,-1.005346234449457,0.11077218276190297,1.553589267150224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0
-0.11678511229350359,-0.39877632759681836,-0.6943857140878779,-0.06973642811393903,0.3662215278086256,0.79670598474791,0.23479269566829872,1.1758958253102831,0.49440231070315505,1.748140928624889,-0.6762784291632865,-0.38899144940564434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
0.04383358897675484,0.9176148983652084,1.1416712071522754,-0.3054548799718479,-2.191898937701376,-0.10425023190741932,-0.5192284930523091,-1.474949194690094,-1.96633025657767,0.8806038772453009,-1.1055787629406628,0.3608534773010228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,24
0.2656403669213985,-0.19571597891118714,-0.30094494525070214,-0.06973642811393903,-2.191898937701376,0.79670598474791,-0.016547700571903894,-1.474949194690094,-1.96633025657767,-0.8167512232799813,-1.4633290410884765,-1.3537042206072043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,12,0
0.5715807502933201,-0.1817118169328675,0.4859365924236492,-0.7768917836876656,-2.191898937701376,-0.554728340235084,-0.7705688892925117,-1.474949194690094,-1.96633025657767,0.42797585043855857,1.756423462241845,-0.7310259773771065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,21,22
-0.8051509748803273,0.000342288785285749,-0.5632387911421526,0.6374189274597876,0.07740147525104475,-0.10425023190741932,0.737473488148704,-0.48088231218995253,0.27652494797516514,-0.8167512232799813,-1.4633290410884765,-1.3537042206072043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,21,22
0.2656403669213985,-0.06267644011715211,-0.5632387911421526,-0.06973642811393903,0.9252946295450853,0.79670598474791,-0.016547700571903894,0.844540197810236,0.9384876412046161,-0.2886851920054489,0.11077218276190297,0.77743399213806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,21,23
0.036185079392457235,0.3294400952757917,-0.6943857140878779,-0.3054548799718479,0.6619182482842441,-0.10425023190741932,-0.2678880968121065,0.5131845703101889,0.6701689226517852,-0.17552818530376382,-0.4616282622745985,0.900215617563713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0
-2.4878230834258965,2.318031096197152,2.8465812054467032,-0.7768917836876656,-2.191898937701376,-0.554728340235084,-0.7705688892925117,-1.474949194690094,-1.96633025657767,1.4841079129876233,1.1124729615757807,-1.765899677393325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,21,22
0.5715807502933201,0.798579521549494,-0.6943857140878779,-0.3054548799718479,1.1089016629566903,-0.10425023190741932,-0.5192284930523091,0.5131845703101889,0.9493815093410156,0.31481884373687347,-0.5331783179041611,0.7993592823926409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,22,0
-1.111091358252249,-0.7418782960656449,-0.43209186819642736,0.4017004756018787,0.26077928639871517,0.79670598474791,0.4861330919085013,1.1758958253102831,0.3321958182310304,0.42797585043855857,1.756423462241845,-0.7310259773771065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,12,23
0.7245509419792809,0.42046714813486885,-0.6943857140878779,-0.06973642811393903,0.7375615953826579,0.34622787642024533,0.23479269566829872,0.5131845703101889,0.4175044179756292,0.31481884373687347,-0.5331783179041611,0.7993592823926409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2
-0.5756956873513861,-0.23072638385698574,-0.6943857140878779,-0.06973642811393903,0.4611195450775448,0.34622787642024533,-0.016547700571903894,0.18182894281014178,0.5059369946122837,-1.4956932634900943,0.9693728503166554,0.15475574890796223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,21,22
-0.19327020813648402,0.7775732785820141,2.4531404366095275,-0.06973642811393903,0.11866148275927042,-0.10425023190741932,-0.5192284930523091,0.5131845703101889,0.34060652524810336,-1.005346234449457,0.11077218276190297,1.553589267150224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,21,22
0.4186105586073593,-0.20271805990034647,-0.5632387911421526,-1.9554840429772098,-2.191898937701376,-2.807118881873407,-2.0272708704935245,-1.474949194690094,-1.96633025657767,-0.2886851920054489,0.11077218276190297,0.77743399213806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,12,22
-0.040300016450523175,-0.20271805990034647,-0.30094494525070214,-0.3054548799718479,0.35246819197255036,-0.554728340235084,-0.7705688892925117,-0.14952668468990538,0.19642297638399253,-1.4956932634900943,0.9693728503166554,0.15475574890796223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,12
-1.2640615499382097,-0.14670141198706893,-0.43209186819642736,0.16598202374396984,0.7650682670548087,-0.554728340235084,0.4861330919085013,-0.8122379396899997,0.43672889115751057,-1.4956932634900943,0.9693728503166554,0.15475574890796223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,21,0
-0.6521807831943665,-0.9099282398054775,-0.5632387911421526,0.8731373793176964,0.9026016254155612,-0.10425023190741932,0.23479269566829872,0.5131845703101889,0.6152418564178384,1.748140928624889,-0.6762784291632865,-0.38899144940564434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,2,12
-1.34054664578119,0.5184962819831053,0.22364274653219876,2.5231665423230583,0.20347372041506803,4.851008959696892,3.5022178467909324,4.1580964728107075,0.3512867881269264,0.31481884373687347,-0.5331783179041611,0.7993592823926409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
2.7131634338967716,3.1022641669830398,-0.6943857140878779,-0.5411733318297568,1.3839683796781956,-0.554728340235084,-0.016547700571903894,0.18182894281014178,1.6039290486288844,0.31481884373687347,-0.5331783179041611,0.7993592823926409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,12
0.04383358897675484,-0.5598241903474916,0.8793773612608249,-1.9554840429772098,-2.191898937701376,0.79670598474791,-2.0272708704935245,-1.474949194690094,-1.96633025657767,0.8806038772453009,-1.1055787629406628,0.3608534773010228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,21,23
-1.111091358252249,-0.9379365637621169,-0.43209186819642736,0.4017004756018787,0.1805514940216093,-0.554728340235084,-0.016547700571903894,-0.48088231218995253,-0.04388293838952552,-0.17552818530376382,-0.4616282622745985,0.900215617563713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,12,0
0.5715807502933201,1.6178229972811802,3.1088750513381536,-1.9554840429772098,-2.191898937701376,-0.10425023190741932,-2.0272708704935245,-1.474949194690094,-1.96633025657767,1.748140928624889,-0.6762784291632865,-0.38899144940564434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,22,23
